"orderNumber","orderDate","requiredDate","shippedDate","status","customerName","contactFirstName","contactLastName","city","state","postalCode","country","creditLimit","employeeFirstName","employeeLastName","officeCity","officeState","officeCountry","officePostalCode","territory","orderLineNumber","productCode","quantityOrdered","priceEach","productName","productScale","buyPrice","productVendor","quantityInStock","productLine"
10192,"2021-07-17","2021-07-26","2021-07-22",Shipped,Online Diecast Creations Co.,Dorothy,Young,Nashua,NH,"62005",USA,114200.00,Steve,Patterson,Boston,MA,USA,"02107",NA,14,S24_3856,45,112.34,"1956 Porsche 356A Coupe","1:18",98.30,Classic Metal Creations,6600,Classic Cars
10192,"2021-07-17","2021-07-26","2021-07-22",Shipped,Online Diecast Creations Co.,Dorothy,Young,Nashua,NH,"62005",USA,114200.00,Steve,Patterson,Boston,MA,USA,"02107",NA,15,S18_1889,45,70.84,"1948 Porsche 356-A Roadster","1:18",53.90,Gearbox Collectibles,8826,Classic Cars
10192,"2021-07-17","2021-07-26","2021-07-22",Shipped,Online Diecast Creations Co.,Dorothy,Young,Nashua,NH,"62005",USA,114200.00,Steve,Patterson,Boston,MA,USA,"02107",NA,16,S12_4675,27,99.04,"1969 Dodge Charger","1:12",58.73,Welly Diecast Productions,7323,Classic Cars
10193,"2021-07-18","2021-07-25","2021-07-24",Shipped,"Australian Collectables, Ltd",Sean,Clenahan,Glen Waverly,Victoria,"3150",Australia,60300.00,Andy,Fixter,Sydney,,Australia,NSW 2010,APAC,1,S18_2949,28,87.13,"1913 Ford Model T Speedster","1:18",60.78,Carousel DieCast Legends,4189,Vintage Cars
10193,"2021-07-18","2021-07-25","2021-07-24",Shipped,"Australian Collectables, Ltd",Sean,Clenahan,Glen Waverly,Victoria,"3150",Australia,60300.00,Andy,Fixter,Sydney,,Australia,NSW 2010,APAC,2,S18_3136,23,97.39,"18th Century Vintage Horse Carriage","1:18",60.74,Red Start Diecast,5992,Vintage Cars
10193,"2021-07-18","2021-07-25","2021-07-24",Shipped,"Australian Collectables, Ltd",Sean,Clenahan,Glen Waverly,Victoria,"3150",Australia,60300.00,Andy,Fixter,Sydney,,Australia,NSW 2010,APAC,3,S18_2957,24,53.09,"1934 Ford V8 Coupe","1:18",34.35,Min Lin Diecast,5649,Vintage Cars
10193,"2021-07-18","2021-07-25","2021-07-24",Shipped,"Australian Collectables, Ltd",Sean,Clenahan,Glen Waverly,Victoria,"3150",Australia,60300.00,Andy,Fixter,Sydney,,Australia,NSW 2010,APAC,4,S24_4258,20,92.52,"1936 Chrysler Airflow","1:24",57.46,Second Gear Diecast,4710,Vintage Cars
10193,"2021-07-18","2021-07-25","2021-07-24",Shipped,"Australian Collectables, Ltd",Sean,Clenahan,Glen Waverly,Victoria,"3150",Australia,60300.00,Andy,Fixter,Sydney,,Australia,NSW 2010,APAC,5,S18_3320,32,79.37,"1917 Maxwell Touring Car","1:18",57.54,Exoto Designs,7913,Vintage Cars
10193,"2021-07-18","2021-07-25","2021-07-24",Shipped,"Australian Collectables, Ltd",Sean,Clenahan,Glen Waverly,Victoria,"3150",Australia,60300.00,Andy,Fixter,Sydney,,Australia,NSW 2010,APAC,6,S18_1367,46,46.36,"1936 Mercedes-Benz 500K Special Roadster","1:18",24.26,Studio M Art Models,8635,Vintage Cars
10193,"2021-07-18","2021-07-25","2021-07-24",Shipped,"Australian Collectables, Ltd",Sean,Clenahan,Glen Waverly,Victoria,"3150",Australia,60300.00,Andy,Fixter,Sydney,,Australia,NSW 2010,APAC,7,S18_1342,28,92.47,"1937 Lincoln Berline","1:18",60.62,Motor City Art Classics,8693,Vintage Cars
10193,"2021-07-18","2021-07-25","2021-07-24",Shipped,"Australian Collectables, Ltd",Sean,Clenahan,Glen Waverly,Victoria,"3150",Australia,60300.00,Andy,Fixter,Sydney,,Australia,NSW 2010,APAC,8,S18_2795,22,143.44,"1928 Mercedes-Benz SSK","1:18",72.56,Gearbox Collectibles,548,Vintage Cars
10193,"2021-07-18","2021-07-25","2021-07-24",Shipped,"Australian Collectables, Ltd",Sean,Clenahan,Glen Waverly,Victoria,"3150",Australia,60300.00,Andy,Fixter,Sydney,,Australia,NSW 2010,APAC,9,S24_2022,20,44.80,"1938 Cadillac V-16 Presidential Limousine","1:24",20.61,Classic Metal Creations,2847,Vintage Cars
10193,"2021-07-18","2021-07-25","2021-07-24",Shipped,"Australian Collectables, Ltd",Sean,Clenahan,Glen Waverly,Victoria,"3150",Australia,60300.00,Andy,Fixter,Sydney,,Australia,NSW 2010,APAC,10,S24_1937,26,32.19,"1939 Chevrolet Deluxe Coupe","1:24",22.57,Motor City Art Classics,7332,Vintage Cars
10193,"2021-07-18","2021-07-25","2021-07-24",Shipped,"Australian Collectables, Ltd",Sean,Clenahan,Glen Waverly,Victoria,"3150",Australia,60300.00,Andy,Fixter,Sydney,,Australia,NSW 2010,APAC,11,S18_2325,44,115.69,"1932 Model A Ford J-Coupe","1:18",58.48,Autoart Studio Design,9354,Vintage Cars
10193,"2021-07-18","2021-07-25","2021-07-24",Shipped,"Australian Collectables, Ltd",Sean,Clenahan,Glen Waverly,Victoria,"3150",Australia,60300.00,Andy,Fixter,Sydney,,Australia,NSW 2010,APAC,12,S24_3969,22,38.16,"1936 Mercedes Benz 500k Roadster","1:24",21.75,Red Start Diecast,2081,Vintage Cars
10193,"2021-07-18","2021-07-25","2021-07-24",Shipped,"Australian Collectables, Ltd",Sean,Clenahan,Glen Waverly,Victoria,"3150",Australia,60300.00,Andy,Fixter,Sydney,,Australia,NSW 2010,APAC,13,S18_2248,42,60.54,"1911 Ford Town Car","1:18",33.30,Motor City Art Classics,540,Vintage Cars
10193,"2021-07-18","2021-07-25","2021-07-24",Shipped,"Australian Collectables, Ltd",Sean,Clenahan,Glen Waverly,Victoria,"3150",Australia,60300.00,Andy,Fixter,Sydney,,Australia,NSW 2010,APAC,14,S18_1749,21,153.00,"1917 Grand Touring Sedan","1:18",86.70,Welly Diecast Productions,2724,Vintage Cars
10193,"2021-07-18","2021-07-25","2021-07-24",Shipped,"Australian Collectables, Ltd",Sean,Clenahan,Glen Waverly,Victoria,"3150",Australia,60300.00,Andy,Fixter,Sydney,,Australia,NSW 2010,APAC,15,S18_4409,24,92.03,"1932 Alfa Romeo 8C2300 Spider Sport","1:18",43.26,Exoto Designs,6553,Vintage Cars
10193,"2021-07-18","2021-07-25","2021-07-24",Shipped,"Australian Collectables, Ltd",Sean,Clenahan,Glen Waverly,Victoria,"3150",Australia,60300.00,Andy,Fixter,Sydney,,Australia,NSW 2010,APAC,16,S18_4933,25,66.28,"1957 Ford Thunderbird","1:18",34.21,Studio M Art Models,3209,Classic Cars
10194,"2021-07-22","2021-07-29","2021-07-23",Shipped,"Saveley & Henriot, Co.",Mary ,Saveley,Lyon,,"69004",France,123900.00,Loui,Bondur,Paris,,France,"75017",EMEA,1,S24_2300,49,112.46,"1962 Volkswagen Microbus","1:24",61.34,Autoart Studio Design,2327,Trucks and Buses
10195,"2021-07-22","2021-07-28","2021-07-25",Shipped,Mini Classics,Steve,Frick,White Plains,NY,"24067",USA,102700.00,George,Vanauf,NYC,NY,USA,"10022",NA,1,S32_3207,33,59.03,"1950's Chicago Surface Lines Streetcar","1:32",26.72,Gearbox Collectibles,8601,Trains
10195,"2021-07-22","2021-07-28","2021-07-25",Shipped,Mini Classics,Steve,Frick,White Plains,NY,"24067",USA,102700.00,George,Vanauf,NYC,NY,USA,"10022",NA,2,S24_4048,34,95.81,"1992 Porsche Cayenne Turbo Silver","1:24",69.78,Exoto Designs,6582,Classic Cars
10194,"2021-07-22","2021-07-29","2021-07-23",Shipped,"Saveley & Henriot, Co.",Mary ,Saveley,Lyon,,"69004",France,123900.00,Loui,Bondur,Paris,,France,"75017",EMEA,2,S18_2432,45,51.05,"1926 Ford Fire Engine","1:18",24.92,Carousel DieCast Legends,2018,Trucks and Buses
10194,"2021-07-22","2021-07-29","2021-07-23",Shipped,"Saveley & Henriot, Co.",Mary ,Saveley,Lyon,,"69004",France,123900.00,Loui,Bondur,Paris,,France,"75017",EMEA,3,S32_1268,37,77.05,"1980â€™s GM Manhattan Express","1:32",53.93,Motor City Art Classics,5099,Trucks and Buses
10195,"2021-07-22","2021-07-28","2021-07-25",Shipped,Mini Classics,Steve,Frick,White Plains,NY,"24067",USA,102700.00,George,Vanauf,NYC,NY,USA,"10022",NA,3,S24_1444,44,54.33,"1970 Dodge Coronet","1:24",32.37,Highway 66 Mini Classics,4074,Classic Cars
10195,"2021-07-22","2021-07-28","2021-07-25",Shipped,Mini Classics,Steve,Frick,White Plains,NY,"24067",USA,102700.00,George,Vanauf,NYC,NY,USA,"10022",NA,4,S50_1392,49,97.23,Diamond T620 Semi-Skirted Tanker,"1:50",68.29,Highway 66 Mini Classics,1016,Trucks and Buses
10194,"2021-07-22","2021-07-29","2021-07-23",Shipped,"Saveley & Henriot, Co.",Mary ,Saveley,Lyon,,"69004",France,123900.00,Loui,Bondur,Paris,,France,"75017",EMEA,4,S10_4962,26,134.44,"1962 LanciaA Delta 16V","1:10",103.42,Second Gear Diecast,6791,Classic Cars
10194,"2021-07-22","2021-07-29","2021-07-23",Shipped,"Saveley & Henriot, Co.",Mary ,Saveley,Lyon,,"69004",France,123900.00,Loui,Bondur,Paris,,France,"75017",EMEA,5,S18_4600,32,113.82,"1940s Ford truck","1:18",84.76,Motor City Art Classics,3128,Trucks and Buses
10195,"2021-07-22","2021-07-28","2021-07-25",Shipped,Mini Classics,Steve,Frick,White Plains,NY,"24067",USA,102700.00,George,Vanauf,NYC,NY,USA,"10022",NA,5,S18_2238,27,139.17,"1998 Chrysler Plymouth Prowler","1:18",101.51,Gearbox Collectibles,4724,Classic Cars
10195,"2021-07-22","2021-07-28","2021-07-25",Shipped,Mini Classics,Steve,Frick,White Plains,NY,"24067",USA,102700.00,George,Vanauf,NYC,NY,USA,"10022",NA,6,S12_4473,49,118.50,"1957 Chevy Pickup","1:12",55.70,Exoto Designs,6125,Trucks and Buses
10194,"2021-07-22","2021-07-29","2021-07-23",Shipped,"Saveley & Henriot, Co.",Mary ,Saveley,Lyon,,"69004",France,123900.00,Loui,Bondur,Paris,,France,"75017",EMEA,6,S700_2824,26,80.92,"1982 Camaro Z28","1:18",46.53,Carousel DieCast Legends,6934,Classic Cars
10194,"2021-07-22","2021-07-29","2021-07-23",Shipped,"Saveley & Henriot, Co.",Mary ,Saveley,Lyon,,"69004",France,123900.00,Loui,Bondur,Paris,,France,"75017",EMEA,7,S32_3522,39,61.41,"1996 Peterbilt 379 Stake Bed with Outrigger","1:32",33.61,Red Start Diecast,814,Trucks and Buses
10195,"2021-07-22","2021-07-28","2021-07-25",Shipped,Mini Classics,Steve,Frick,White Plains,NY,"24067",USA,102700.00,George,Vanauf,NYC,NY,USA,"10022",NA,7,S24_2840,32,31.82,"1958 Chevy Corvette Limited Edition","1:24",15.91,Carousel DieCast Legends,2542,Classic Cars
10195,"2021-07-22","2021-07-28","2021-07-25",Shipped,Mini Classics,Steve,Frick,White Plains,NY,"24067",USA,102700.00,George,Vanauf,NYC,NY,USA,"10022",NA,8,S32_2509,32,51.95,"1954 Greyhound Scenicruiser","1:32",25.98,Classic Metal Creations,2874,Trucks and Buses
10194,"2021-07-22","2021-07-29","2021-07-23",Shipped,"Saveley & Henriot, Co.",Mary ,Saveley,Lyon,,"69004",France,123900.00,Loui,Bondur,Paris,,France,"75017",EMEA,8,S12_1666,38,124.37,"1958 Setra Bus","1:12",77.90,Welly Diecast Productions,1579,Trucks and Buses
10194,"2021-07-22","2021-07-29","2021-07-23",Shipped,"Saveley & Henriot, Co.",Mary ,Saveley,Lyon,,"69004",France,123900.00,Loui,Bondur,Paris,,France,"75017",EMEA,9,S18_4668,41,47.79,"1939 Cadillac Limousine","1:18",23.14,Studio M Art Models,6645,Vintage Cars
10195,"2021-07-22","2021-07-28","2021-07-25",Shipped,Mini Classics,Steve,Frick,White Plains,NY,"24067",USA,102700.00,George,Vanauf,NYC,NY,USA,"10022",NA,9,S18_2319,35,112.91,"1964 Mercedes Tour Bus","1:18",74.86,Unimax Art Galleries,8258,Trucks and Buses
10195,"2021-07-22","2021-07-28","2021-07-25",Shipped,Mini Classics,Steve,Frick,White Plains,NY,"24067",USA,102700.00,George,Vanauf,NYC,NY,USA,"10022",NA,10,S18_3232,50,150.71,"1992 Ferrari 360 Spider red","1:18",77.90,Unimax Art Galleries,8347,Classic Cars
10194,"2021-07-22","2021-07-29","2021-07-23",Shipped,"Saveley & Henriot, Co.",Mary ,Saveley,Lyon,,"69004",France,123900.00,Loui,Bondur,Paris,,France,"75017",EMEA,10,S18_1097,21,103.84,"1940 Ford Pickup Truck","1:18",58.33,Studio M Art Models,2613,Trucks and Buses
10194,"2021-07-22","2021-07-29","2021-07-23",Shipped,"Saveley & Henriot, Co.",Mary ,Saveley,Lyon,,"69004",France,123900.00,Loui,Bondur,Paris,,France,"75017",EMEA,11,S10_1949,42,203.59,"1952 Alpine Renault 1300","1:10",98.58,Classic Metal Creations,7305,Classic Cars
10196,"2021-07-23","2021-07-30","2021-07-28",Shipped,Super Scale Inc.,Leslie,Murphy,New Haven,CT,"97823",USA,95400.00,Foon Yue,Tseng,NYC,NY,USA,"10022",NA,1,S18_3140,49,127.03,"1903 Ford Model A","1:18",68.30,Unimax Art Galleries,3913,Vintage Cars
10197,"2021-07-23","2021-07-29","2021-07-28",Shipped,Enaco Distributors,Eduardo ,Saavedra,Barcelona,,"08022",Spain,60300.00,Martin,Gerard,Paris,,France,"75017",EMEA,1,S72_1253,29,39.73,Boeing X-32A JSF,"1:72",32.77,Motor City Art Classics,4857,Planes
10197,"2021-07-23","2021-07-29","2021-07-28",Shipped,Enaco Distributors,Eduardo ,Saavedra,Barcelona,,"08022",Spain,60300.00,Martin,Gerard,Paris,,France,"75017",EMEA,2,S700_2047,24,78.75,HMS Bounty,"1:700",39.83,Unimax Art Galleries,3501,Ships
10196,"2021-07-23","2021-07-30","2021-07-28",Shipped,Super Scale Inc.,Leslie,Murphy,New Haven,CT,"97823",USA,95400.00,Foon Yue,Tseng,NYC,NY,USA,"10022",NA,2,S700_1938,50,84.88,The Mayflower,"1:700",43.30,Studio M Art Models,737,Ships
10196,"2021-07-23","2021-07-30","2021-07-28",Shipped,Super Scale Inc.,Leslie,Murphy,New Haven,CT,"97823",USA,95400.00,Foon Yue,Tseng,NYC,NY,USA,"10022",NA,3,S18_3259,35,81.68,Collectable Wooden Train,"1:18",67.56,Carousel DieCast Legends,6450,Trains
10197,"2021-07-23","2021-07-29","2021-07-28",Shipped,Enaco Distributors,Eduardo ,Saavedra,Barcelona,,"08022",Spain,60300.00,Martin,Gerard,Paris,,France,"75017",EMEA,3,S18_3856,22,85.75,"1941 Chevrolet Special Deluxe Cabriolet","1:18",64.58,Exoto Designs,2378,Vintage Cars
10197,"2021-07-23","2021-07-29","2021-07-28",Shipped,Enaco Distributors,Eduardo ,Saavedra,Barcelona,,"08022",Spain,60300.00,Martin,Gerard,Paris,,France,"75017",EMEA,4,S18_3029,46,83.44,"1999 Yamaha Speed Boat","1:18",51.61,Min Lin Diecast,4259,Ships
10196,"2021-07-23","2021-07-30","2021-07-28",Shipped,Super Scale Inc.,Leslie,Murphy,New Haven,CT,"97823",USA,95400.00,Foon Yue,Tseng,NYC,NY,USA,"10022",NA,4,S12_3891,38,147.07,"1969 Ford Falcon","1:12",83.05,Second Gear Diecast,1049,Classic Cars
10196,"2021-07-23","2021-07-30","2021-07-28",Shipped,Super Scale Inc.,Leslie,Murphy,New Haven,CT,"97823",USA,95400.00,Foon Yue,Tseng,NYC,NY,USA,"10022",NA,5,S12_1108,47,203.64,"2001 Ferrari Enzo","1:12",95.59,Second Gear Diecast,3619,Classic Cars
10197,"2021-07-23","2021-07-29","2021-07-28",Shipped,Enaco Distributors,Eduardo ,Saavedra,Barcelona,,"08022",Spain,60300.00,Martin,Gerard,Paris,,France,"75017",EMEA,5,S24_3816,22,67.93,"1940 Ford Delivery Sedan","1:24",48.64,Carousel DieCast Legends,6621,Vintage Cars
10197,"2021-07-23","2021-07-29","2021-07-28",Shipped,Enaco Distributors,Eduardo ,Saavedra,Barcelona,,"08022",Spain,60300.00,Martin,Gerard,Paris,,France,"75017",EMEA,6,S10_4757,45,118.32,"1972 Alfa Romeo GTA","1:10",85.68,Motor City Art Classics,3252,Classic Cars
10196,"2021-07-23","2021-07-30","2021-07-28",Shipped,Super Scale Inc.,Leslie,Murphy,New Haven,CT,"97823",USA,95400.00,Foon Yue,Tseng,NYC,NY,USA,"10022",NA,6,S12_3148,24,151.08,"1969 Corvair Monza","1:18",89.14,Welly Diecast Productions,6906,Classic Cars
10196,"2021-07-23","2021-07-30","2021-07-28",Shipped,Super Scale Inc.,Leslie,Murphy,New Haven,CT,"97823",USA,95400.00,Foon Yue,Tseng,NYC,NY,USA,"10022",NA,7,S50_1514,46,56.82,"1962 City of Detroit Streetcar","1:50",37.49,Classic Metal Creations,1645,Trains
10197,"2021-07-23","2021-07-29","2021-07-28",Shipped,Enaco Distributors,Eduardo ,Saavedra,Barcelona,,"08022",Spain,60300.00,Martin,Gerard,Paris,,France,"75017",EMEA,7,S700_2610,50,66.50,The USS Constitution Ship,"1:700",33.97,Red Start Diecast,7083,Ships
10197,"2021-07-23","2021-07-29","2021-07-28",Shipped,Enaco Distributors,Eduardo ,Saavedra,Barcelona,,"08022",Spain,60300.00,Martin,Gerard,Paris,,France,"75017",EMEA,8,S24_3151,47,83.20,"1912 Ford Model T Delivery Wagon","1:24",46.91,Min Lin Diecast,9173,Vintage Cars
10196,"2021-07-23","2021-07-30","2021-07-28",Shipped,Super Scale Inc.,Leslie,Murphy,New Haven,CT,"97823",USA,95400.00,Foon Yue,Tseng,NYC,NY,USA,"10022",NA,8,S18_4027,27,126.39,"1970 Triumph Spitfire","1:18",91.92,Min Lin Diecast,5545,Classic Cars
10197,"2021-07-23","2021-07-29","2021-07-28",Shipped,Enaco Distributors,Eduardo ,Saavedra,Barcelona,,"08022",Spain,60300.00,Martin,Gerard,Paris,,France,"75017",EMEA,9,S700_1138,23,60.00,The Schooner Bluenose,"1:700",34.00,Autoart Studio Design,1897,Ships
10197,"2021-07-23","2021-07-29","2021-07-28",Shipped,Enaco Distributors,Eduardo ,Saavedra,Barcelona,,"08022",Spain,60300.00,Martin,Gerard,Paris,,France,"75017",EMEA,10,S700_3505,27,100.17,The Titanic,"1:700",51.09,Carousel DieCast Legends,1956,Ships
10197,"2021-07-23","2021-07-29","2021-07-28",Shipped,Enaco Distributors,Eduardo ,Saavedra,Barcelona,,"08022",Spain,60300.00,Martin,Gerard,Paris,,France,"75017",EMEA,11,S700_3962,35,88.39,The Queen Mary,"1:700",53.63,Welly Diecast Productions,5088,Ships
10197,"2021-07-23","2021-07-29","2021-07-28",Shipped,Enaco Distributors,Eduardo ,Saavedra,Barcelona,,"08022",Spain,60300.00,Martin,Gerard,Paris,,France,"75017",EMEA,12,S72_3212,42,48.59,Pont Yacht,"1:72",33.30,Unimax Art Galleries,414,Ships
10197,"2021-07-23","2021-07-29","2021-07-28",Shipped,Enaco Distributors,Eduardo ,Saavedra,Barcelona,,"08022",Spain,60300.00,Martin,Gerard,Paris,,France,"75017",EMEA,13,S24_2011,41,109.37,"18th century schooner","1:24",82.34,Carousel DieCast Legends,1898,Ships
10197,"2021-07-23","2021-07-29","2021-07-28",Shipped,Enaco Distributors,Eduardo ,Saavedra,Barcelona,,"08022",Spain,60300.00,Martin,Gerard,Paris,,France,"75017",EMEA,14,S18_4522,50,78.99,"1904 Buick Runabout","1:18",52.66,Exoto Designs,8290,Vintage Cars
10198,"2021-07-24","2021-08-02","2021-07-30",Shipped,Cruz & Sons Co.,Arnold,Cruz,Makati City,,"1227 MM",Philippines,81500.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,1,S700_2466,42,94.73,America West Airlines B757-200,"1:700",68.80,Motor City Art Classics,9653,Planes
10198,"2021-07-24","2021-08-02","2021-07-30",Shipped,Cruz & Sons Co.,Arnold,Cruz,Makati City,,"1227 MM",Philippines,81500.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,2,S700_4002,40,74.03,American Airlines: MD-11S,"1:700",36.27,Second Gear Diecast,8820,Planes
10198,"2021-07-24","2021-08-02","2021-07-30",Shipped,Cruz & Sons Co.,Arnold,Cruz,Makati City,,"1227 MM",Philippines,81500.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,3,S24_3949,43,65.51,Corsair F4U ( Bird Cage),"1:24",29.34,Second Gear Diecast,6812,Planes
10198,"2021-07-24","2021-08-02","2021-07-30",Shipped,Cruz & Sons Co.,Arnold,Cruz,Makati City,,"1227 MM",Philippines,81500.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,4,S18_1662,42,149.81,"1980s Black Hawk Helicopter","1:18",77.27,Red Start Diecast,5330,Planes
10198,"2021-07-24","2021-08-02","2021-07-30",Shipped,Cruz & Sons Co.,Arnold,Cruz,Makati City,,"1227 MM",Philippines,81500.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,5,S24_2841,48,60.97,"1900s Vintage Bi-Plane","1:24",34.25,Autoart Studio Design,5942,Planes
10198,"2021-07-24","2021-08-02","2021-07-30",Shipped,Cruz & Sons Co.,Arnold,Cruz,Makati City,,"1227 MM",Philippines,81500.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,6,S24_3420,27,61.81,"1937 Horch 930V Limousine","1:24",26.30,Autoart Studio Design,2902,Vintage Cars
10199,"2021-07-28","2021-08-06","2021-08-02",Shipped,West Coast Collectables Co.,Steve,Thompson,Burbank,CA,"94019",USA,55400.00,Leslie,Thompson,San Francisco,CA,USA,"94080",NA,1,S50_1341,29,37.97,"1930 Buick Marquette Phaeton","1:50",27.06,Studio M Art Models,7062,Vintage Cars
10201,"2021-07-28","2021-08-07","2021-07-29",Shipped,Mini Wheels Co.,Julie,Murphy,San Francisco,CA,"94217",USA,64600.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,1,S12_2823,25,126.52,"2002 Suzuki XREO","1:12",66.27,Unimax Art Galleries,9997,Motorcycles
10200,"2021-07-28","2021-08-05","2021-08-02",Shipped,"King Kong Collectables, Co.",Mike,Gao,Central Hong Kong,,,Hong Kong,58600.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,1,S32_1374,35,80.91,"1997 BMW F650 ST","1:32",66.92,Exoto Designs,178,Motorcycles
10200,"2021-07-28","2021-08-05","2021-08-02",Shipped,"King Kong Collectables, Co.",Mike,Gao,Central Hong Kong,,,Hong Kong,58600.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,2,S700_2834,39,115.09,ATA: B757-300,"1:700",59.33,Highway 66 Mini Classics,7106,Planes
10199,"2021-07-28","2021-08-06","2021-08-02",Shipped,West Coast Collectables Co.,Steve,Thompson,Burbank,CA,"94019",USA,55400.00,Leslie,Thompson,San Francisco,CA,USA,"94080",NA,2,S700_1691,48,81.29,American Airlines: B767-300,"1:700",51.15,Min Lin Diecast,5841,Planes
10201,"2021-07-28","2021-08-07","2021-07-29",Shipped,Mini Wheels Co.,Julie,Murphy,San Francisco,CA,"94217",USA,64600.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,2,S10_1678,22,82.30,"1969 Harley Davidson Ultimate Chopper","1:10",48.81,Min Lin Diecast,7933,Motorcycles
10201,"2021-07-28","2021-08-07","2021-07-29",Shipped,Mini Wheels Co.,Julie,Murphy,San Francisco,CA,"94217",USA,64600.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,3,S24_1578,39,93.54,"1997 BMW R 1100 S","1:24",60.86,Autoart Studio Design,7003,Motorcycles
10200,"2021-07-28","2021-08-05","2021-08-02",Shipped,"King Kong Collectables, Co.",Mike,Gao,Central Hong Kong,,,Hong Kong,58600.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,3,S18_2581,28,74.34,P-51-D Mustang,"1:72",49.00,Gearbox Collectibles,992,Planes
10199,"2021-07-28","2021-08-06","2021-08-02",Shipped,West Coast Collectables Co.,Steve,Thompson,Burbank,CA,"94019",USA,55400.00,Leslie,Thompson,San Francisco,CA,USA,"94080",NA,3,S700_3167,38,70.40,F/A 18 Hornet 1/72,"1:72",54.40,Motor City Art Classics,551,Planes
10201,"2021-07-28","2021-08-07","2021-07-29",Shipped,Mini Wheels Co.,Julie,Murphy,San Francisco,CA,"94217",USA,64600.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,4,S10_4698,49,191.72,"2003 Harley-Davidson Eagle Drag Bike","1:10",91.02,Red Start Diecast,5582,Motorcycles
10200,"2021-07-28","2021-08-05","2021-08-02",Shipped,"King Kong Collectables, Co.",Mike,Gao,Central Hong Kong,,,Hong Kong,58600.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,4,S24_4278,39,70.28,"1900s Vintage Tri-Plane","1:24",36.23,Unimax Art Galleries,2756,Planes
10200,"2021-07-28","2021-08-05","2021-08-02",Shipped,"King Kong Collectables, Co.",Mike,Gao,Central Hong Kong,,,Hong Kong,58600.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,5,S24_1785,33,99.57,"1928 British Royal Navy Airplane","1:24",66.74,Classic Metal Creations,3627,Planes
10201,"2021-07-28","2021-08-07","2021-07-29",Shipped,Mini Wheels Co.,Julie,Murphy,San Francisco,CA,"94217",USA,64600.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,5,S10_2016,24,116.56,"1996 Moto Guzzi 1100i","1:10",68.99,Highway 66 Mini Classics,6625,Motorcycles
10201,"2021-07-28","2021-08-07","2021-07-29",Shipped,Mini Wheels Co.,Julie,Murphy,San Francisco,CA,"94217",USA,64600.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,6,S18_2625,30,48.46,"1936 Harley Davidson El Knucklehead","1:18",24.23,Welly Diecast Productions,4357,Motorcycles
10200,"2021-07-28","2021-08-05","2021-08-02",Shipped,"King Kong Collectables, Co.",Mike,Gao,Central Hong Kong,,,Hong Kong,58600.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,6,S32_4289,27,65.35,"1928 Ford Phaeton Deluxe","1:32",33.02,Highway 66 Mini Classics,136,Vintage Cars
10201,"2021-07-28","2021-08-07","2021-07-29",Shipped,Mini Wheels Co.,Julie,Murphy,San Francisco,CA,"94217",USA,64600.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,7,S24_2000,25,66.27,"1960 BSA Gold Star DBD34","1:24",37.32,Highway 66 Mini Classics,15,Motorcycles
